source_path,relative_path,basename,category,book_container,status,has_output,num_outputs,matched_outputs,notes
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000527.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000527.jpg,00000527,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000528.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000528.jpg,00000528,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000529.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000529.jpg,00000529,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000530.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000530.jpg,00000530,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000531.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000531.jpg,00000531,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000532.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000532.jpg,00000532,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000533.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000533.jpg,00000533,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000534.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000534.jpg,00000534,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000535.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000535.jpg,00000535,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000536.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000536.jpg,00000536,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000537.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000537.jpg,00000537,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000538.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000538.jpg,00000538,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000539.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000539.jpg,00000539,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000540.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000540.jpg,00000540,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000541.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000541.jpg,00000541,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000542.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000542.jpg,00000542,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000543.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000543.jpg,00000543,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000544.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000544.jpg,00000544,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000545.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000545.jpg,00000545,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000546.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000546.jpg,00000546,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000547.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000547.jpg,00000547,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000548.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000548.jpg,00000548,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000549.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000549.jpg,00000549,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000550.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000550.jpg,00000550,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000551.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000551.jpg,00000551,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000552.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000552.jpg,00000552,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000553.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000553.jpg,00000553,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000554.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000554.jpg,00000554,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000555.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000555.jpg,00000555,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000556.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000556.jpg,00000556,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000557.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000557.jpg,00000557,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000558.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000558.jpg,00000558,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000559.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000559.jpg,00000559,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000560.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000560.jpg,00000560,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000561.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000561.jpg,00000561,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000562.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000562.jpg,00000562,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000563.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000563.jpg,00000563,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000564.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000564.jpg,00000564,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000565.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000565.jpg,00000565,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000566.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000566.jpg,00000566,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000567.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000567.jpg,00000567,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000568.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000568.jpg,00000568,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000569.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000569.jpg,00000569,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000570.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000570.jpg,00000570,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000571.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000571.jpg,00000571,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000572.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000572.jpg,00000572,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000573.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000573.jpg,00000573,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000574.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000574.jpg,00000574,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000575.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000575.jpg,00000575,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000576.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000576.jpg,00000576,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000577.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000577.jpg,00000577,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000578.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000578.jpg,00000578,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000579.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000579.jpg,00000579,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000580.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000580.jpg,00000580,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000581.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000581.jpg,00000581,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000582.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000582.jpg,00000582,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000583.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000583.jpg,00000583,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000584.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000584.jpg,00000584,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000585.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000585.jpg,00000585,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000586.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000586.jpg,00000586,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000587.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000587.jpg,00000587,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000588.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000588.jpg,00000588,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000589.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000589.jpg,00000589,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000590.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000590.jpg,00000590,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000591.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000591.jpg,00000591,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000592.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000592.jpg,00000592,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000593.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000593.jpg,00000593,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000594.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000594.jpg,00000594,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000595.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000595.jpg,00000595,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000596.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000596.jpg,00000596,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000597.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000597.jpg,00000597,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000598.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000598.jpg,00000598,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000599.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000599.jpg,00000599,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000600.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000600.jpg,00000600,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000601.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000601.jpg,00000601,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000602.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000602.jpg,00000602,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000603.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000603.jpg,00000603,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000604.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000604.jpg,00000604,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000605.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000605.jpg,00000605,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000606.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000606.jpg,00000606,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000607.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000607.jpg,00000607,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000608.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000608.jpg,00000608,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000609.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000609.jpg,00000609,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000610.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000610.jpg,00000610,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000611.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000611.jpg,00000611,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000612.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000612.jpg,00000612,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000613.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000613.jpg,00000613,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000614.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000614.jpg,00000614,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000615.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000615.jpg,00000615,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
/home/etienne/python/runpod-llama.cpp/FabioTestOcr/data/ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000616.jpg,ftp/REGISTRO DENUNCE/registro denunce CA 1-7173/00000616.jpg,00000616,REGISTRO DENUNCE,registro denunce CA 1-7173,NOT_ELABORATED,False,0,,
